season,round_number,voter,submitter,points,title,artist,submitted_obscurity,submitted_energy_pct,submitted_top_tag,spotify_uri
2,,margs,mmariani13,1,"Chop Suey!","System Of A Down",1,51,"alternative metal",spotify:track:2DlHlPMa4M17kufBvI2lEN
2,,margs,mmariani13,3,Hallelujah,"Jeff Buckley",12,25,beautiful,spotify:track:3pRaLNL3b8x5uBOcsgvdqM
2,,margs,mmariani13,3,Bullion,Millencolin,63,56,,spotify:track:5HYdtUpSLQHXfrCGlK5nPu
2,,missmara,Kristin,1,"867-5309 / Jenny","Tommy Tutone",57,42,,spotify:track:6iX1f3r7oUJnMbGgQ2gx1j
2,,missmara,Kristin,1,"Hunger Strike","Temple Of The Dog",32,68,Grunge,spotify:track:0W7AbEauB7cP4pidLclApe
2,,missmara,Kristin,2,"Empire State Of Mind","JAŸ-Z, Alicia Keys",90,47,,spotify:track:2igwFfvr1OAGX9SKDCPBwO
2,,missmara,Kristin,3,Barracuda,Heart,21,32,"classic rock",spotify:track:4KfSdst7rW39C0sfhArdrz
2,,missmara,Kristin,3,"The Pink Panther Theme - From ""The Pink Panther""","Henry Mancini, Plas Johnson",97,45,,spotify:track:0juPSJLFnLFim7BK6VzTes
2,,missmara,Kristin,1,"Waiting for Tonight","Jennifer Lopez",44,16,,spotify:track:5yaCquc7koPqtgj7v0lwHX
2,,missmara,Kristin,1,"Nothing Compares 2 U - Live At SiriusXM/2015","Chris Cornell",68,44,,spotify:track:0tUELgOuOJ3KCsYMDDsNvD
2,,missmara,Mashew,3,"Hockey Monkey","The Zambonis, James Kochalka",100,41,,spotify:track:2lkQ0RO3LVX2L4g4wz5fSO
2,,missmara,Mashew,5,"Solo Dolo Part II","Kid Cudi, Kendrick Lamar",92,82,,spotify:track:6IPZkjmCvqDY3RVCkRxr9r
2,,missmara,Mashew,5,"Sweet Avenue","Jets To Brazil",63,60,,spotify:track:5MtYwSungnCDRopSOVlzFh
2,,missmara,Mashew,5,"I'm Shipping Up To Boston","Dropkick Murphys",26,72,,spotify:track:7rSERmjAT38lC5QhJ8hnQc
2,,missmara,Mashew,2,"Vasoline - 2019 Remaster","Stone Temple Pilots",46,63,,spotify:track:4fjsOdrWMaKf70x21h5XbX
2,,missmara,Mashew,4,Undertale,"Toby Fox",49,47,,spotify:track:2FZ99j224ohiGLavqjijza
2,,missmara,Mashew,4,"Bidi Bidi Bom Bom",Selena,56,97,,spotify:track:0o9Vr0BGIQPh32staLHcuU
2,,missmara,Mashew,0,"Me and Julio Down by the Schoolyard","Me First and the Gimme Gimmes",81,74,,spotify:track:0KGr1YuoGsLL1mZV0DK8go
2,,missmara,Mashew,5,Chanbara,"At the Drive-In",60,54,,spotify:track:5Gh7uZTnZx3bpCyGaY7wpt
2,,missmara,Ronm,3,"Going to California - Remaster","Led Zeppelin",31,26,,spotify:track:70gbuMqwNBE2Y5rkQJE9By
2,,missmara,Ronm,1,"Funk #49","James Gang",59,34,,spotify:track:5h6SovHOYpIMlAkafxcbq3
2,,missmara,Ronm,1,"End Of The Line","Traveling Wilburys",49,64,,spotify:track:4HA2jo7wkMdN1lmLO6ryzE
2,,missmara,Ronm,1,Jessica,"Allman Brothers Band",53,34,,spotify:track:2tVQhBSJ1SQtb4gX0taaiR
2,,missmara,Ronm,1,"Angel Eyes","Tamara Walker",95,64,,spotify:track:1Tim3HlIUPKjpSePxxfTYB
2,,missmara,Ronm,3,Hurt,"Johnny Cash",9,47,country,spotify:track:28cnXtME493VX9NOw9cIUh
2,,missmara,"Sasha Mariana",1,"Ain't Got Rhythm","Phineas, Sherman",94,35,,spotify:track:41vXrvl9HIfUpijbIgi5R6
2,,missmara,"Sasha Mariana",3,505,"Arctic Monkeys",0,75,"indie rock",spotify:track:58ge6dfP91o9oXMzq3XkIS
2,,missmara,"Sasha Mariana",4,"Black Swan","Thom Yorke",29,83,,spotify:track:3R7bfoEKPkxaukeC3ZSn4o
2,,missmara,"Sasha Mariana",2,"Smells Like Teen Spirit",Nirvana,1,68,Grunge,spotify:track:5ghIJDpPoe3CfHMGu71E6T
2,,missmara,"Sasha Mariana",1,"Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix","Jennifer Lopez, Jadakiss, Styles P",87,43,,spotify:track:4ZOyH6KjomjlqCz3oFqglr
2,,missmara,"Sasha Mariana",4,"I Will Survive",CAKE,35,46,,spotify:track:4THrHKyBL0yaDDw9yg37Zk
2,,missmara,"Sasha Mariana",2,"Enter Sandman (Remastered)",Metallica,6,53,,spotify:track:3VqHuw0wFlIHcIPWkhIbdQ
2,,missmara,gregamariani,2,"With A Little Help From My Friends - Remastered 2009","The Beatles",31,42,,spotify:track:2RnPATK99oGOZygnD2GTO6
2,,missmara,gregamariani,1,"99 Luftballons",Nena,22,21,80s,spotify:track:2IJftBfq7pJ43tfnOR0RB3
2,,missmara,gregamariani,2,"I Feel So","Box Car Racer",48,83,,spotify:track:1Igy3egsujfV4WphlW0B7K
2,,missmara,gregamariani,1,"Beverly Hills",Weezer,21,70,"alternative rock",spotify:track:1yKu2MhpwzDXXH2tzG6xoa
2,,missmara,gregamariani,3,"Knights of Cydonia",Muse,8,55,"alternative rock",spotify:track:7ouMYWpwJ422jRcDASZB7P
2,,missmara,gregamariani,1,"Sway - From ""Shall We Dance""","Movie Sounds Unlimited",96,43,,spotify:track:7ipoen14ur2ThMyvYyPjWz
2,,missmara,gregamariani,0,"Amish Paradise (Parody of ""Gangsta's Paradise"" by Coolio)","""Weird Al"" Yankovic",61,51,,spotify:track:5r96TaQquRrlo3Ym3ZlSL2
2,,missmara,gregamariani,1,Mother,Danzig,23,39,"hard rock",spotify:track:7txxAtOMwLLnQTpKeBL6bp
2,,missmara,jellydru,1,"Great at Crime","OR3O, The Musical Ghost",98,44,,spotify:track:1vkgVKTsovqLrC4ZHREqXh
2,,missmara,jellydru,0,"2econd-2ight-2eer (that was fun, goodbye.)","Will Wood",41,61,,spotify:track:4TscdmeSTKo5FOP8ZS6zP1
2,,missmara,jellydru,2,"Naked In Manhattan","Chappell Roan",9,77,pop,spotify:track:3y4W93JOKprkNgdnTaDvTF
2,,missmara,jellydru,1,"(Don't Fear) The Reaper","Blue Öyster Cult",13,47,"classic rock",spotify:track:5QTxFnGygVM4jFQiBovmRo
2,,missmara,jellydru,1,Twinklestar,"Snail's House",80,72,,spotify:track:7lXPGJoT9sPDvlSur02LiE
2,,missmara,jellydru,1,"Gimme! Gimme! Gimme! (A Man After Midnight)","Brian David Gilbert",76,53,,spotify:track:3JVd5QZkMVXN1oSjKYInAN
2,,missmara,lorimariani,2,"Don't Stop Believin'",Journey,11,66,"classic rock",spotify:track:77NNZQSqzLNqh2A9JhLRkg
2,,missmara,lorimariani,3,"1979 - Remastered 2012","The Smashing Pumpkins",7,52,,spotify:track:5QLHGv0DfpeXLNFo7SFEy1
2,,missmara,lorimariani,2,Everlong,"Foo Fighters",1,81,rock,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk
2,,missmara,lorimariani,3,"California Love - Original Version","2Pac, Roger, Dr. Dre",80,79,,spotify:track:3ia3dJETSOllPsv3LJkE35
2,,missmara,lorimariani,2,"Free Bird","Lynyrd Skynyrd",12,62,"classic rock",spotify:track:5EWPGh7jbTNO2wakv8LjUI
2,,missmara,lorimariani,1,"Breezin'","George Benson",56,47,,spotify:track:1m3BAsNsQAaSNMD2M6vlKY
2,,missmara,lorimariani,1,"Love Don't Cost a Thing","Jennifer Lopez",44,34,,spotify:track:1fgvJXlcZ7uIddMpqsqw0L
2,,missmara,lorimariani,4,"Killing Me Softly with His Song","Fugees, Ms. Lauryn Hill",79,32,,spotify:track:0EKow7JeCxHtweqQyVy5ko
2,,missmara,lorimariani,2,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
2,,missmara,margs,1,"Running Up That Hill (A Deal With God)","Kate Bush",5,42,80s,spotify:track:1PtQJZVZIdWIYdARpZRDFO
2,,missmara,margs,1,"Dark Blue","Jack's Mannequin",40,52,,spotify:track:2XFOuxF5xUZ00RaVfaIdw2
2,,missmara,margs,1,"Sweet Child O' Mine","Guns N' Roses",4,25,rock,spotify:track:7snQQk1zcKl8gZ92AnueZW
2,,missmara,margs,3,"Theme From Jurassic Park","John Williams",58,16,,spotify:track:2TZbQZXOuR8osP2AK8yYMN
2,,missmara,margs,4,"I'm Real (feat. Ja Rule) - Murder Remix","Jennifer Lopez, Ja Rule",92,58,,spotify:track:6MLsahMK3VvH9NUwXOktdS
2,,missmara,margs,1,"I Wanna Dance With Somebody (Live)","Ben Rector",92,39,,spotify:track:6JuPPW11wSDBELUZ9CSHu1
2,,missmara,margs,2,"Yeah! (feat. Lil Jon & Ludacris)","USHER, Lil Jon, Ludacris",78,59,,spotify:track:5rb9QrpfcKFHM1EUbSIurX
2,,missmara,missmara,0,"Rebel Gene","Thomas Mudrick",93,59,,spotify:track:0coiC3yiiQVSqbGBNzNgkr
2,,missmara,missmara,0,"Song 2 - 2012 Remaster",Blur,10,62,rock,spotify:track:1FTSo4v6BOZH9QxKc3MbVM
2,,missmara,mmariani13,4,"Hide and Seek","Imogen Heap",14,35,,spotify:track:2Ac0Zn3FYbXjdjEsIpWThz
2,,missmara,mmariani13,3,"2000 Light Years Away","Green Day",51,83,,spotify:track:6pM25DLzJb5oWj74d3ElXI
2,,missmara,mmariani13,1,"River Of Deceit","Mad Season",46,23,,spotify:track:3e2fDgC93LGc9Lbdvr6I9k
2,,missmara,mmariani13,4,"Frances Farmer Will Have Her Revenge On Seattle",Nirvana,29,52,,spotify:track:06B04lID9HGPwPWwBkTQfU
2,,missmara,mmariani13,3,"Chop Suey!","System Of A Down",1,51,"alternative metal",spotify:track:2DlHlPMa4M17kufBvI2lEN
2,,missmara,mmariani13,4,"Star Spangled Banner - Live at The Woodstock Music & Art Fair, August 18, 1969","Jimi Hendrix",69,100,,spotify:track:5nJ9WqiiVz9Rz6a2xLhHlZ
2,,missmara,mmariani13,4,"Gold Digger","Kanye West, Jamie Foxx",7,41,Hip-Hop,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ
2,,missmara,mmariani13,3,Hallelujah,"Jeff Buckley",12,25,beautiful,spotify:track:3pRaLNL3b8x5uBOcsgvdqM
2,,missmara,mmariani13,5,Bullion,Millencolin,63,56,,spotify:track:5HYdtUpSLQHXfrCGlK5nPu
2,,mmariani13,Kristin,0,"I'll Be There for You - Theme From ""Friends""","The Rembrandts",60,64,,spotify:track:15tHagkk8z306XkyOHqiip
2,,mmariani13,Kristin,2,"867-5309 / Jenny","Tommy Tutone",57,42,,spotify:track:6iX1f3r7oUJnMbGgQ2gx1j
2,,mmariani13,Kristin,4,"Hunger Strike","Temple Of The Dog",32,68,Grunge,spotify:track:0W7AbEauB7cP4pidLclApe
2,,mmariani13,Kristin,3,"Empire State Of Mind","JAŸ-Z, Alicia Keys",90,47,,spotify:track:2igwFfvr1OAGX9SKDCPBwO
2,,mmariani13,Kristin,2,Barracuda,Heart,21,32,"classic rock",spotify:track:4KfSdst7rW39C0sfhArdrz
2,,mmariani13,Kristin,1,"The Pink Panther Theme - From ""The Pink Panther""","Henry Mancini, Plas Johnson",97,45,,spotify:track:0juPSJLFnLFim7BK6VzTes
2,,mmariani13,Kristin,1,"Waiting for Tonight","Jennifer Lopez",44,16,,spotify:track:5yaCquc7koPqtgj7v0lwHX
2,,mmariani13,Kristin,4,"Nothing Compares 2 U - Live At SiriusXM/2015","Chris Cornell",68,44,,spotify:track:0tUELgOuOJ3KCsYMDDsNvD
2,,mmariani13,Kristin,3,"Crazy Train","Ozzy Osbourne",14,69,"heavy metal",spotify:track:7ACxUo21jtTHzy7ZEV56vU
2,,mmariani13,Mashew,1,"Hockey Monkey","The Zambonis, James Kochalka",100,41,,spotify:track:2lkQ0RO3LVX2L4g4wz5fSO
2,,mmariani13,Mashew,0,"Solo Dolo Part II","Kid Cudi, Kendrick Lamar",92,82,,spotify:track:6IPZkjmCvqDY3RVCkRxr9r
2,,mmariani13,Mashew,2,"Sweet Avenue","Jets To Brazil",63,60,,spotify:track:5MtYwSungnCDRopSOVlzFh
2,,mmariani13,Mashew,4,"I'm Shipping Up To Boston","Dropkick Murphys",26,72,,spotify:track:7rSERmjAT38lC5QhJ8hnQc
2,,mmariani13,Mashew,3,"Vasoline - 2019 Remaster","Stone Temple Pilots",46,63,,spotify:track:4fjsOdrWMaKf70x21h5XbX
2,,mmariani13,Mashew,2,Undertale,"Toby Fox",49,47,,spotify:track:2FZ99j224ohiGLavqjijza
2,,mmariani13,Mashew,2,"Bidi Bidi Bom Bom",Selena,56,97,,spotify:track:0o9Vr0BGIQPh32staLHcuU
2,,mmariani13,Mashew,1,"Feel the Pain","Dinosaur Jr.",42,25,,spotify:track:6xUMt58RCX98m7g0KcMwAS
2,,mmariani13,Mashew,2,Chanbara,"At the Drive-In",60,54,,spotify:track:5Gh7uZTnZx3bpCyGaY7wpt
2,,mmariani13,Ronm,5,"Going to California - Remaster","Led Zeppelin",31,26,,spotify:track:70gbuMqwNBE2Y5rkQJE9By
2,,mmariani13,Ronm,2,"Funk #49","James Gang",59,34,,spotify:track:5h6SovHOYpIMlAkafxcbq3
2,,mmariani13,Ronm,4,"End Of The Line","Traveling Wilburys",49,64,,spotify:track:4HA2jo7wkMdN1lmLO6ryzE
2,,mmariani13,Ronm,1,"Me and Bobby McGee","Janis Joplin",34,37,,spotify:track:1IqFh00G2kvvMm8pRMpehA
2,,mmariani13,Ronm,3,"Smoke on the Water","Deep Purple",23,61,,spotify:track:5SAUIWdZ04OxYfJFDchC7S
2,,mmariani13,Ronm,1,Jessica,"Allman Brothers Band",53,34,,spotify:track:2tVQhBSJ1SQtb4gX0taaiR
2,,mmariani13,Ronm,1,"Angel Eyes","Tamara Walker",95,64,,spotify:track:1Tim3HlIUPKjpSePxxfTYB
2,,mmariani13,Ronm,5,Hurt,"Johnny Cash",9,47,country,spotify:track:28cnXtME493VX9NOw9cIUh
2,,mmariani13,Ronm,3,"Fortunate Son","Creedence Clearwater Revival",6,56,"classic rock",spotify:track:4BP3uh0hFLFRb5cjsgLqDh
2,,mmariani13,"Sasha Mariana",2,"Ain't Got Rhythm","Phineas, Sherman",94,35,,spotify:track:41vXrvl9HIfUpijbIgi5R6
2,,mmariani13,"Sasha Mariana",3,505,"Arctic Monkeys",0,75,"indie rock",spotify:track:58ge6dfP91o9oXMzq3XkIS
2,,mmariani13,"Sasha Mariana",1,"Black Swan","Thom Yorke",29,83,,spotify:track:3R7bfoEKPkxaukeC3ZSn4o
2,,mmariani13,"Sasha Mariana",1,Africa,TOTO,6,53,80s,spotify:track:2374M0fQpWi3dLnB54qaLX
2,,mmariani13,"Sasha Mariana",2,"Smells Like Teen Spirit",Nirvana,1,68,Grunge,spotify:track:5ghIJDpPoe3CfHMGu71E6T
2,,mmariani13,"Sasha Mariana",4,"Lost Woods (From ""Legend of Zelda: Ocarina of Time"")","Koji Kondo, OST Remastered",97,31,,spotify:track:7qQlZvDKyqZKsjLdiezLju
2,,mmariani13,"Sasha Mariana",0,"Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix","Jennifer Lopez, Jadakiss, Styles P",87,43,,spotify:track:4ZOyH6KjomjlqCz3oFqglr
2,,mmariani13,"Sasha Mariana",2,"I Will Survive",CAKE,35,46,,spotify:track:4THrHKyBL0yaDDw9yg37Zk
2,,mmariani13,"Sasha Mariana",1,Just,Radiohead,3,24,alternative,spotify:track:1dyTcli07c77mtQK3ahUZR
2,,mmariani13,"Sasha Mariana",1,"Enter Sandman (Remastered)",Metallica,6,53,,spotify:track:3VqHuw0wFlIHcIPWkhIbdQ
2,,mmariani13,gregamariani,2,"With A Little Help From My Friends - Remastered 2009","The Beatles",31,42,,spotify:track:2RnPATK99oGOZygnD2GTO6
2,,mmariani13,gregamariani,2,"99 Luftballons",Nena,22,21,80s,spotify:track:2IJftBfq7pJ43tfnOR0RB3
2,,mmariani13,gregamariani,1,"I Feel So","Box Car Racer",48,83,,spotify:track:1Igy3egsujfV4WphlW0B7K
2,,mmariani13,gregamariani,1,"Beverly Hills",Weezer,21,70,"alternative rock",spotify:track:1yKu2MhpwzDXXH2tzG6xoa
2,,mmariani13,gregamariani,1,"Knights of Cydonia",Muse,8,55,"alternative rock",spotify:track:7ouMYWpwJ422jRcDASZB7P
2,,mmariani13,gregamariani,1,"Linus And Lucy","Vince Guaraldi Trio",47,16,,spotify:track:5N96qwzTDhbf2y6FWAVz4c
2,,mmariani13,gregamariani,1,"Sway - From ""Shall We Dance""","Movie Sounds Unlimited",96,43,,spotify:track:7ipoen14ur2ThMyvYyPjWz
2,,mmariani13,gregamariani,3,"Can't Stop","Red Hot Chili Peppers",3,46,rock,spotify:track:4BcS4LomxUnQpzx4hCaJTs
2,,mmariani13,gregamariani,5,Mother,Danzig,23,39,"hard rock",spotify:track:7txxAtOMwLLnQTpKeBL6bp
2,,mmariani13,jellydru,2,"Great at Crime","OR3O, The Musical Ghost",98,44,,spotify:track:1vkgVKTsovqLrC4ZHREqXh
2,,mmariani13,jellydru,1,"2econd-2ight-2eer (that was fun, goodbye.)","Will Wood",41,61,,spotify:track:4TscdmeSTKo5FOP8ZS6zP1
2,,mmariani13,jellydru,1,"Naked In Manhattan","Chappell Roan",9,77,pop,spotify:track:3y4W93JOKprkNgdnTaDvTF
2,,mmariani13,jellydru,1,"(Don't Fear) The Reaper","Blue Öyster Cult",13,47,"classic rock",spotify:track:5QTxFnGygVM4jFQiBovmRo
2,,mmariani13,jellydru,2,Twinklestar,"Snail's House",80,72,,spotify:track:7lXPGJoT9sPDvlSur02LiE
2,,mmariani13,jellydru,1,"Gimme! Gimme! Gimme! (A Man After Midnight)","Brian David Gilbert",76,53,,spotify:track:3JVd5QZkMVXN1oSjKYInAN
2,,mmariani13,jellydru,1,"Pinned My Dreams On A Shooting Star",Worthikids,79,100,,spotify:track:7JnawDlUpjOYhxnZcUdGZ7
2,,mmariani13,lorimariani,0,"Don't Stop Believin'",Journey,11,66,"classic rock",spotify:track:77NNZQSqzLNqh2A9JhLRkg
2,,mmariani13,lorimariani,2,"1979 - Remastered 2012","The Smashing Pumpkins",7,52,,spotify:track:5QLHGv0DfpeXLNFo7SFEy1
2,,mmariani13,lorimariani,0,Everlong,"Foo Fighters",1,81,rock,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk
2,,mmariani13,lorimariani,4,"California Love - Original Version","2Pac, Roger, Dr. Dre",80,79,,spotify:track:3ia3dJETSOllPsv3LJkE35
2,,mmariani13,lorimariani,1,"Free Bird","Lynyrd Skynyrd",12,62,"classic rock",spotify:track:5EWPGh7jbTNO2wakv8LjUI
2,,mmariani13,lorimariani,4,"Breezin'","George Benson",56,47,,spotify:track:1m3BAsNsQAaSNMD2M6vlKY
2,,mmariani13,lorimariani,3,"Love Don't Cost a Thing","Jennifer Lopez",44,34,,spotify:track:1fgvJXlcZ7uIddMpqsqw0L
2,,mmariani13,lorimariani,3,"Killing Me Softly with His Song","Fugees, Ms. Lauryn Hill",79,32,,spotify:track:0EKow7JeCxHtweqQyVy5ko
2,,mmariani13,lorimariani,1,"Sweet Child O' Mine","Guns N' Roses",4,25,rock,spotify:track:7snQQk1zcKl8gZ92AnueZW
2,,mmariani13,lorimariani,4,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
2,,mmariani13,margs,4,"Running Up That Hill (A Deal With God)","Kate Bush",5,42,80s,spotify:track:1PtQJZVZIdWIYdARpZRDFO
2,,mmariani13,margs,2,22,"Taylor Swift",19,32,pop,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
2,,mmariani13,margs,2,"Dark Blue","Jack's Mannequin",40,52,,spotify:track:2XFOuxF5xUZ00RaVfaIdw2
2,,mmariani13,margs,1,Vienna,"Billy Joel",6,38,"classic rock",spotify:track:4U45aEWtQhrm8A5mxPaFZ7
2,,mmariani13,margs,2,"Sweet Child O' Mine","Guns N' Roses",4,25,rock,spotify:track:7snQQk1zcKl8gZ92AnueZW
2,,mmariani13,margs,1,"Theme From Jurassic Park","John Williams",58,16,,spotify:track:2TZbQZXOuR8osP2AK8yYMN
2,,mmariani13,margs,3,"I'm Real (feat. Ja Rule) - Murder Remix","Jennifer Lopez, Ja Rule",92,58,,spotify:track:6MLsahMK3VvH9NUwXOktdS
2,,mmariani13,margs,1,"Piano Man","Billy Joel",10,31,"classic rock",spotify:track:70C4NyhjD5OZUMzvWZ3njJ
2,,mmariani13,margs,3,"Yeah! (feat. Lil Jon & Ludacris)","USHER, Lil Jon, Ludacris",78,59,,spotify:track:5rb9QrpfcKFHM1EUbSIurX
2,,mmariani13,missmara,1,"Rebel Gene","Thomas Mudrick",93,59,,spotify:track:0coiC3yiiQVSqbGBNzNgkr
2,,mmariani13,missmara,3,"Song 2 - 2012 Remaster",Blur,10,62,rock,spotify:track:1FTSo4v6BOZH9QxKc3MbVM
2,,mmariani13,missmara,3,"Osaka Loop Line",Discovery,57,88,,spotify:track:5FhR3iMNhjkDDJYvS6e2wP
2,,mmariani13,missmara,1,Cayucos,Cayucas,67,46,,spotify:track:5VUe6B0429dz4a4yysYZS1
2,,mmariani13,missmara,2,"Come Out and Play","The Offspring",25,78,"punk rock",spotify:track:5JJDu0Z5DKe7mR31MGksSg
2,,mmariani13,missmara,1,"BATTLE WITHOUT HONOR OR HUMANITY",HOTEI,66,90,,spotify:track:0PH3OkM1QnIyb44VhFVbca
2,,mmariani13,missmara,6,Criminal,"Fiona Apple",19,72,"female vocalists",spotify:track:6PNvv1dmDbOWrAYwEcuKBX
2,,mmariani13,missmara,2,"Lake Of Fire - Live",Nirvana,31,36,,spotify:track:4UJmPSJsBsIR1U0N79BU1g
2,,mmariani13,missmara,4,"Shimmy Shimmy Ya","Ol' Dirty Bastard",40,86,,spotify:track:3ABG1UQTk0eLYUAeWkmfMi
2,,mmariani13,missmara,1,"Leaving The Light","Genesis Owusu",68,86,,spotify:track:35nOLWeyoXbZvhcczCzQit
3,,Kristin,Mashew,1,"I Have a Date - Originally Performed By The Simpletones","The Vandals",83,55,,spotify:track:2PEBsyLqTdWbsb5I6EpqMa
3,,Kristin,Mashew,2,"Fight For Your Right","Beastie Boys",32,40,,spotify:track:5NLuC70kZQv8q34QyQa1DP
3,,Kristin,Mashew,1,HUMBLE.,"Kendrick Lamar",2,86,rap,spotify:track:7KXjTSCq5nL1LoYtL7XAwS
3,,Kristin,Mashew,1,Cotton,"Vince Staples",75,97,,spotify:track:2Dh62ulfuwM2lOWPy4TLEb
3,,Kristin,Mashew,2,"Blues Clues","Second Best",97,7,,spotify:track:5OlQB1oPqxOhYLPBb18DaC
3,,Kristin,Mashew,1,"Creeping out Sara",NOFX,67,66,,spotify:track:2ocgKz53EV8Cv2inSCCgTd
3,,Kristin,Ronm,2,"(I Can't Get No) Satisfaction - Mono","The Rolling Stones",37,54,,spotify:track:2PzU4IB8Dr6mxV3lHuaG34
3,,Kristin,Ronm,2,"Let's Stay Together","Al Green",17,52,soul,spotify:track:63xdwScd1Ai1GigAwQxE8y
3,,Kristin,Ronm,1,"The Logical Song",Supertramp,38,77,,spotify:track:2IOeOJyiuzwF8BRAK9jJyj
3,,Kristin,Ronm,1,"Girl on Fire","Alicia Keys",35,69,,spotify:track:4esOae7i4rqTbAu9o5Pxco
3,,Kristin,Ronm,1,Tubthumping,Chumbawamba,30,61,90s,spotify:track:22HYEJveCvykVDHDiEEmjZ
3,,Kristin,Ronm,1,"To Leave Something Behind","Sean Rowe",79,54,,spotify:track:4ric198pxxaosqsNVHHroF
3,,Kristin,"Sasha Mariana",1,"Careless Whisper","George Michael",9,26,80s,spotify:track:5WDLRQ3VCdVrKw0njWe5E5
3,,Kristin,"Sasha Mariana",2,"In My Life - Remastered 2009","The Beatles",17,36,,spotify:track:3KfbEIOC7YIv90FIfNSZpo
3,,Kristin,"Sasha Mariana",1,"Don't Stand So Close To Me","The Police",32,33,,spotify:track:5veJDT0MLsLbhYsx42GXUD
3,,Kristin,"Sasha Mariana",2,Signs,"Snoop Dogg, Charlie Wilson, Justin Timberlake",89,52,,spotify:track:4HSAJpNocVNJbwbQvtCMdO
3,,Kristin,"Sasha Mariana",1,"Blame It on the Rain","Milli Vanilli",58,31,,spotify:track:0UUpyDCYzkziXJ1TM4awHM
3,,Kristin,"Sasha Mariana",1,"Cool Cat - Remastered 2011",Queen,37,43,,spotify:track:6Re2AwZUVlgBng04BZTauW
3,,Kristin,"Sasha Mariana",2,"El Paso","Marty Robbins",47,44,,spotify:track:4f8hBeMXMvssn6HtFAtblo
3,,Kristin,gregamariani,1,"Air Force Ones","Nelly, Murphy Lee, Ali, Kyjuan",93,56,,spotify:track:7kAFSrTIOiVZ0gnHBuAH3l
3,,Kristin,gregamariani,1,"The Joker","Steve Miller Band",26,34,"classic rock",spotify:track:1bp2IO61zbQrbWNmKKxg3f
3,,Kristin,gregamariani,1,"Teenage Dirtbag",Wheatus,9,16,rock,spotify:track:25FTMokYEbEWHEdss5JLZS
3,,Kristin,gregamariani,2,Sirius,"The Alan Parsons Project",49,25,"Progressive rock",spotify:track:0hSs4vOZo1OkRiAOoLafrT
3,,Kristin,gregamariani,3,Y.M.C.A.,"Village People",54,10,,spotify:track:4YOJFyjqh8eAcbKFfv88mV
3,,Kristin,gregamariani,1,"Eye of the Tiger",Survivor,13,38,80s,spotify:track:2HHtWyy5CgaQbC7XSoOb0e
3,,Kristin,gregamariani,2,"Lose Yourself",Eminem,10,36,rap,spotify:track:5Z01UMMf7V1o0MzF86s6WJ
3,,Kristin,lorimariani,2,"Goodbye Yellow Brick Road - Remastered 2014","Elton John",19,47,,spotify:track:4IRHwIZHzlHT1FQpRa5RdE
3,,Kristin,lorimariani,1,"Harvest Moon","Neil Young",20,21,"classic rock",spotify:track:5l9c6bJmzvftumhz4TMPgk
3,,Kristin,lorimariani,3,Jeremy,"Pearl Jam",15,75,Grunge,spotify:track:62nQ8UZVqR2RMvkJHkcO2o
3,,Kristin,lorimariani,2,Thunderstruck,AC/DC,11,66,"hard rock",spotify:track:57bgtoPSgt236HzfBOd8kj
3,,Kristin,lorimariani,2,"All The Small Things",blink-182,5,69,"punk rock",spotify:track:2m1hi0nfMR9vdGC8UcrnwU
3,,Kristin,lorimariani,2,"Wild Horses","The Rolling Stones",31,57,,spotify:track:4M4Q3JLsUbyTkd5WHty1WB
3,,Kristin,lorimariani,2,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",16,66,,spotify:track:4xh7W7tlNMIczFhupCPniY
3,,Kristin,margs,1,"Wagon Wheel","Darius Rucker",38,27,country,spotify:track:3xdjjKMcMOFgo1eQrfbogM
3,,Kristin,margs,1,"Isn't She Lovely","Stevie Wonder",28,45,soul,spotify:track:3NlLmKBJozwoi0k03Feb1N
3,,Kristin,margs,1,"Ride Wit Me","Nelly, City Spud",85,57,,spotify:track:3Gf5nttwcX9aaSQXRWidEZ
3,,Kristin,margs,2,"Sir Duke","Stevie Wonder",22,46,soul,spotify:track:4pNiE4LCVV74vfIBaUHm1b
3,,Kristin,margs,1,"Pink Pony Club","Chappell Roan",3,56,pop,spotify:track:1k2pQc5i348DCHwbn5KTdc
3,,Kristin,margs,1,"Alexander Hamilton","Leslie Odom Jr., Daveed Diggs, Okieriete Onaodowan, Lin-Manuel Miranda, Phillipa Soo, Christopher Jackson, Original Broadway Cast of Hamilton",89,47,,spotify:track:4TTV7EcfroSLWzXRY6gLv6
3,,Kristin,missmara,2,"Total Eclipse of the Heart","Bonnie Tyler",17,32,80s,spotify:track:7wuJGgpTNzbUyn26IOY6rj
